Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Price_Clean,Date_Clean,Returned,Complaint_Count,Subject,Message_Body,Complaint_Category,Sentiment
100828,2023-12-08,C0001,Accessories,Screen Protector,"13,81 EUR",2,Paid,13.81,2023-12-08,False,0.0,,,None,None
100976,2023-12-11,C0008,Electronics,Tablet A,"365,96 EUR",1,Paid,365.96,2023-12-11,False,1.0,Battery problem with my lock,"My smart lock dies in 48 hours.
I tried new batteries and it still dies.
This is unacceptable.

Sent from my iPhone

Ref: TX-100976",Battery Issue,Negative
100427,2023-11-29,C0001,Electronics,TV Pro,"1187,16 EUR",1,Paid,1187.16,2023-11-29,False,0.0,,,None,None
100023,16/11/2023,C0016,Accessories,Accessory Bundle,30.78,1,Paid,30.78,2023-11-16,False,0.0,,,None,None
100256,2023-11-24,C0002,Smart Home,NordLock Pro,$235.74,1,Paid,235.74,2023-11-24,False,0.0,,,None,None
100293,2023-11-25,C0001,Accessories,Charger,$40.76,1,Paid,40.76,2023-11-25,False,0.0,,,None,None
100811,2023-12-08,C0008,Electronics,NoiseCancel Headphones,"161,34 EUR",1,Paid,161.34,2023-12-08,False,0.0,,,None,None
100295,2023-11-25,C0001,Electronics,Smartphone Z,"789,49 EUR",1,Paid,789.49,2023-11-25,False,0.0,,,None,None
100785,2023-12-07,C0034,Electronics,Smartphone Z,"1072,68 EUR",1,Paid,1072.68,2023-12-07,False,0.0,,,None,None
100122,2023-11-20,C0113,Accessories,Phone Case,33.56,1,Paid,33.56,2023-11-20,False,1.0,Battery problem with my lock,"<p>My smart lock dies in 2 days.
I changed batteries and it still dies.
This is unacceptable.

—
Regards,
A very unhappy customer</p>

My order #100122.",Battery Issue,Negative
100807,2023-12-08,C0007,Accessories,USB-C Cable,"12,72 EUR",1,Paid,12.72,2023-12-08,False,0.0,,,None,None
100953,2023-12-11,C0015,Smart Home,NordLock Pro,"241,95 EUR",1,Paid,241.95,2023-12-11,False,0.0,,,None,None
101084,2023-12-13,C0225,Accessories,Laptop Sleeve,$20.38,2,Paid,20.38,2023-12-13,False,0.0,,,None,None
100317,2023-11-27,C0001,Electronics,Smartphone Z,"724,77 EUR",1,Paid,724.77,2023-11-27,False,0.0,,,None,None
100679,05/12/2023,C0001,Smart Home,NordLock Pro,197.29,1,Pending,197.29,2023-12-05,False,0.0,,,None,None
100503,2023-12-01,C0122,Smart Home,NordLock Pro,207.18,1,Paid,207.18,2023-12-01,False,6.0,I want a refund | Battery problem with my lock | Refund for my purchase | Tracking shows no updates | App cannot connect to WiFi | NordLock Pro pairing issue,"I want to get a refund for this product.<br>It is not as described.<br>Please send return instructions.<br><br>Sent from my iPhone

Order number: 100503 | My smart lock battery drains in 2 days.
I changed batteries and it still dies.
Please help ASAP.
Also: battery life.

—
Regards,
A very unhappy customer

Order number: 100503 | <p>I want to get a refund for this product.
It is not as described.
How do I start an RMA?

Sent from my Android device</p>

Order number: 100503 | My delivery is stuck.
Tracking shows no updates.
Where is my order?

—
Regards,
A very unhappy customer

My order #100503. | The app will not connect to the lock.
I tried pairing again but it fails.
It worked once and then stopped.

—
Regards,
A very unhappy customer

Ref: TX-100503 | <p>The app will not connect to WiFi.
I tried resetting but it fails.
Please advise.

Sent from my iPhone</p>

Order number: 100503",Battery Issue,Negative
100190,2023-11-22,C0215,Electronics,Smartphone Z,"846,71 EUR",2,Paid,846.71,2023-11-22,False,0.0,,,None,None
100763,07/12/2023,C0001,Accessories,USB-C Cable,"16,94 EUR",1,Paid,16.94,2023-12-07,False,0.0,,,None,None
100171,2023-11-22,C0090,Accessories,Charger,$28.87,4,Paid,28.87,2023-11-22,False,1.0,NordLock Pro battery drains fast,"<p>My NordLock Pro dies in 48 hours.
I tried new batteries and it still drains quickly.
Please help ASAP.

<br><br>--<br>NordTech Customer</p><br><p>This is unacceptable.</p>

Ref: TX-100171",Battery Issue,Negative
100155,21/11/2023,C0003,Electronics,TV Pro,"1019,81 EUR",1,Paid,1019.81,2023-11-21,False,0.0,,,None,None
100177,22/11/2023,C0002,Electronics,NoiseCancel Headphones,309,1,Paid,309.0,2023-11-22,False,0.0,,,None,None
100350,2023-11-27,C0038,Accessories,Charger,$34.12,2,Paid,34.12,2023-11-27,False,1.0,App cannot connect to WiFi,"<p>The app cannot connect to the lock.
I tried reinstalling the app but it fails.
Please advise.

<p>Thanks</p><p>Customer</p></p>

My order #100350.",Connectivity,Neutral
100991,2023-12-12,C0107,Electronics,Tablet A,$427.39,1,Failed,427.39,2023-12-12,False,0.0,,,None,None
101066,2023-12-13,C0007,Electronics,NoiseCancel Headphones,258.62,1,Pending,258.62,2023-12-13,False,0.0,,,None,None
100583,2023-12-03,C0001,Electronics,TV Pro,"1181,73 EUR",1,Paid,1181.73,2023-12-03,False,0.0,,,None,None
101191,2023-11-15,C0002,Electronics,Tablet A,"488,25 EUR",1,Paid,488.25,2023-11-15,False,0.0,,,None,None
101035,2023-12-12,C0001,Smart Home,NordLock Pro,"195,28 EUR",2,Paid,195.28,2023-12-12,False,1.0,Tracking shows no updates,"<p>My delivery is delayed.
Tracking shows no updates.
Where is my order?

<p>Thanks</p><p>Customer</p></p><br><p>This is unacceptable.</p>

Order number: 101035",Delivery,Negative
100578,2023-12-03,C0012,Accessories,Wireless Mouse,"51,21 EUR",1,Pending,51.21,2023-12-03,False,0.0,,,None,None
101031,12/12/2023,C0020,Smart Home,NordLock Pro,"205,55 EUR",1,Paid,205.55,2023-12-12,False,0.0,,,None,None
100524,2023-12-02,C0104,Accessories,Wireless Mouse,"18,15 EUR",1,Paid,18.15,2023-12-02,False,0.0,,,None,None
100777,2023-12-07,C0206,Accessories,Phone Case,"16,43 EUR",1,Paid,16.43,2023-12-07,False,0.0,,,None,None
101175,2023-12-07,C0004,Electronics,Smartphone Z,"893,14 EUR",1,Paid,893.14,2023-12-07,False,0.0,,,None,None
100607,2023-12-04,C0054,Electronics,Laptop X,1698.65,1,Paid,1698.65,2023-12-04,False,1.0,Return request,"I want to get a refund for this product.<br>It is not as described.<br>I need my money back.<br>Also: money back.<br><br>Sent from my iPhone

My order #100607.",Defect / Refund,Negative
100983,2023-12-11,C0038,Accessories,Laptop Sleeve,"38,52 EUR",2,Paid,38.52,2023-12-11,False,0.0,,,None,None
100562,03/12/2023,C0142,Accessories,USB-C Cable,"17,33 EUR",1,Paid,17.33,2023-12-03,False,0.0,,,None,None
100842,2023-12-08,C0007,Electronics,Laptop X,"1714,94 EUR",1,Paid,1714.94,2023-12-08,True,0.0,,,None,None
101187,2023-11-29,C0017,Smart Home,NordTherm,"83,85 EUR",1,Paid,83.85,2023-11-29,False,0.0,,,None,None
100630,2023-12-04,C0069,Accessories,Wireless Mouse,13.89,1,Paid,13.89,2023-12-04,False,1.0,App cannot connect to WiFi,"<p>The app will not connect to the lock.
I tried reinstalling the app but it fails.
Is there a fix?
Also: app won't connect.

—
Regards,
A very unhappy customer</p>

Order number: 100630",Connectivity,Negative
100898,2023-12-10,C0001,Smart Home,NordLock Pro,"241,97 EUR",1,Paid,241.97,2023-12-10,False,0.0,,,None,None
100067,2023-11-17,C0003,Accessories,Wireless Mouse,56.08,1,Paid,56.08,2023-11-17,True,0.0,,,None,None
100714,06/12/2023,C0001,Accessories,Screen Protector,12.92,1,Paid,12.92,2023-12-06,False,0.0,,,None,None
100182,2023-11-22,C0001,Electronics,TV Pro,$1046.88,1,Failed,1046.88,2023-11-22,False,0.0,,,None,None
100958,2023-12-11,C0001,Accessories,Charger,43,3,Paid,43.0,2023-12-11,False,0.0,,,None,None
100696,2023-12-06,C0135,Smart Home,NordLock Pro,225,2,Paid,225.0,2023-12-06,False,3.0,Where is my order? | Not working as expected | Not working as expected,"My delivery is late.
Tracking shows in transit for days.
Where is my order?

—
Regards,
A very unhappy customer

My order #100696. | <p>The product is not working.
Poor quality.
I want a replacement.

<p>Thanks</p><p>Customer</p></p><br><p>Please help!</p>

My order #100696. | <p>The product is defective.
This should not happen.
I want a replacement.
Also: defective.

Sent from my iPhone</p>

My order #100696.",Connectivity,Negative
100334,2023-11-27,C0005,Electronics,Tablet A,322.05,1,Paid,322.05,2023-11-27,False,0.0,,,None,None
100938,11/12/2023,C0014,Electronics,Smartphone Z,"782,74 EUR",1,Failed,782.74,2023-12-11,False,0.0,,,None,None
100733,2023-12-06,C0050,Accessories,Charger,48.23,3,Paid,48.23,2023-12-06,False,0.0,,,None,None
100913,2023-12-10,C0001,Accessories,Wireless Mouse,"19,15 EUR",1,Paid,19.15,2023-12-10,False,1.0,Battery dies in 2 days,"<p>My smart lock battery drains in a day.
I changed batteries and it still dies.
Please help ASAP.
Also: dead battery.

Sent from my Android device</p>

Ref: TX-100913",Battery Issue,Negative
100644,2023-12-04,C0301,Accessories,USB-C Cable,"9,53 EUR",2,Paid,9.53,2023-12-04,False,3.0,App cannot connect to WiFi | Can't open the door | Battery problem with my lock,"The app cannot connect to the lock.<br>I tried reinstalling the app but it fails.<br>It worked once and then stopped.<br><br>Sent from my Android device

Ref: TX-100644 | <p>I am stuck outside — the lock does not respond.
The app shows not responding.
I need immediate assistance.

—
Regards,
A very unhappy customer</p>

Ref: TX-100644 | My smart lock dies in a day.
I changed batteries and it still drains quickly.
This is unacceptable.

<br><br>--<br>NordTech Customer

My order #100644.",Battery Issue,Negative
100541,2023-12-02,C0020,Accessories,Wireless Mouse,"58,32 EUR",1,Paid,58.32,2023-12-02,False,0.0,,,None,None
100621,04/12/2023,C0003,Electronics,Laptop X,"1 776,33 EUR",1,Paid,1776.33,2023-12-04,False,0.0,,,None,None
100577,2023-12-03,C0002,Smart Home,NordLock Pro,$213.50,2,Paid,213.5,2023-12-03,True,0.0,,,None,None
100045,2023-11-17,C0115,Electronics,TV Pro,1532.19,1,Paid,1532.19,2023-11-17,False,0.0,,,None,None
100080,18/11/2023,C0002,Accessories,Accessory Bundle,"35,86 EUR",2,Paid,35.86,2023-11-18,False,0.0,,,None,None
100911,2023-12-10,C0003,Electronics,NoiseCancel Headphones,254.21,1,Paid,254.21,2023-12-10,False,0.0,,,None,None
100820,2023-12-08,C0001,Accessories,Accessory Bundle,61.58,3,Failed,61.58,2023-12-08,False,0.0,,,None,None
100990,2023-12-12,C0157,Electronics,NoiseCancel Headphones,"328,41 EUR",2,Paid,328.41,2023-12-12,False,1.0,Delivery delay,"<p>My delivery is delayed.
Tracking shows no updates.
Please update me.
Also: still not received.

<p>Thanks</p><p>Customer</p></p>

Ref: TX-100990",Delivery,Neutral
100634,04/12/2023,C0002,Electronics,Smartphone Z,"810,82 EUR",1,Paid,810.82,2023-12-04,False,0.0,,,None,None
100118,2023-11-19,C0068,Accessories,Laptop Sleeve,38,1,Paid,38.0,2023-11-19,False,0.0,,,None,None
100906,10/12/2023,C0048,Electronics,NoiseCancel Headphones,$158.01,1,Paid,158.01,2023-12-10,False,0.0,,,None,None
100332,2023-11-27,C0002,Electronics,Laptop X,1608.06,1,Paid,1608.06,2023-11-27,False,0.0,,,None,None
101117,2023-12-14,C0018,Accessories,Charger,27,2,Paid,27.0,2023-12-14,False,0.0,,,None,None
100755,2023-12-07,C0003,Accessories,Accessory Bundle,76.30,2,Paid,76.3,2023-12-07,False,0.0,,,None,None
100483,2023-12-01,C0001,Smart Home,NordLock Pro,"216,17 EUR",1,Paid,216.17,2023-12-01,False,0.0,,,None,None
100047,2023-11-17,C0006,Smart Home,NordLock Pro,208.67,1,Paid,208.67,2023-11-17,False,0.0,,,None,None
100605,2023-12-04,C0013,Smart Home,NordTherm,"142,49 EUR",1,Paid,142.49,2023-12-04,False,0.0,,,None,None
100124,2023-11-20,C0004,Electronics,NoiseCancel Headphones,"233,73 EUR",1,Paid,233.73,2023-11-20,False,0.0,,,None,None
100240,2023-11-24,C0018,Accessories,USB-C Cable,"13,43 EUR",2,Paid,13.43,2023-11-24,False,1.0,Where is my order?,"My delivery is stuck.
Tracking shows pending.
This is taking too long.

<br><br>--<br>NordTech Customer

Order number: 100240",Delivery,Negative
100027,16/11/2023,C0004,Electronics,NoiseCancel Headphones,170.89,1,Paid,170.89,2023-11-16,False,0.0,,,None,None
101168,28/11/2023,C0004,Smart Home,NordLock Pro,"246,71 EUR",1,Paid,246.71,2023-11-28,False,0.0,,,None,None
100057,2023-11-17,C0061,Electronics,TV Pro,1046.02,1,Paid,1046.02,2023-11-17,False,0.0,,,None,None
101072,2023-12-13,C0001,Smart Home,NordLock Pro,212.32,1,Paid,212.32,2023-12-13,False,0.0,,,None,None
100709,2023-12-06,C0001,Accessories,Wireless Mouse,54.54,3,Paid,54.54,2023-12-06,False,0.0,,,None,None
101045,2023-12-13,C0027,Smart Home,NordPlug,"32,53 EUR",2,Paid,32.53,2023-12-13,False,0.0,,,None,None
100379,2023-11-28,C0001,Accessories,Accessory Bundle,67.03,2,Paid,67.03,2023-11-28,False,0.0,,,None,None
100316,2023-11-26,C0002,Electronics,Tablet A,597.79,1,Paid,597.79,2023-11-26,False,0.0,,,None,None
100907,10/12/2023,C0005,Electronics,TV Pro,"1352,21 EUR",1,Paid,1352.21,2023-12-10,False,0.0,,,None,None
100180,2023-11-22,C0006,Electronics,NoiseCancel Headphones,"228,54 EUR",1,Paid,228.54,2023-11-22,False,0.0,,,None,None
101018,12/12/2023,C0002,Accessories,USB-C Cable,15.31,2,Paid,15.31,2023-12-12,False,0.0,,,None,None
101088,2023-12-14,C0006,Accessories,USB-C Cable,"14,75 EUR",1,Paid,14.75,2023-12-14,False,1.0,Return request,"<p>I want to get a refund for this product.
It is defective.
I need my money back.

<p>Thanks</p><p>Customer</p></p>

My order #101088.",Defect / Refund,Negative
100515,02/12/2023,C0243,Electronics,Tablet A,533,1,Paid,533.0,2023-12-02,False,0.0,,,None,None
100693,2023-12-06,C0001,Accessories,Laptop Sleeve,26.83,2,Paid,26.83,2023-12-06,False,0.0,,,None,None
100682,2023-12-05,C0223,Accessories,Screen Protector,"7,50 EUR",2,Paid,7.5,2023-12-05,False,2.0,Not working as expected | Product defective,"The product is broken.<br>Poor quality.<br>I want a replacement.<br>Also: poor quality.<br><br>Sent from my iPhone

Ref: TX-100682 | The product is not working.
This should not happen.
What are my options?

Sent from my Android device

Order number: 100682",Connectivity,Neutral
101037,2023-12-12,C0003,Electronics,NoiseCancel Headphones,"308,13 EUR",1,Paid,308.13,2023-12-12,True,0.0,,,None,None
100106,19/11/2023,C0020,Accessories,USB-C Cable,14.99,2,Paid,14.99,2023-11-19,False,0.0,,,None,None
100786,2023-12-07,C0112,Smart Home,NordLock Pro,"245,31 EUR",1,Paid,245.31,2023-12-07,True,1.0,Locked out of my home,"I am locked out — the lock does not respond.<br>The app shows offline.<br>This is urgent.<br><br>Sent from my Android device

My order #100786.",Connectivity,Negative
100915,2023-12-10,C0028,Accessories,USB-C Cable,"15,71 EUR",1,Failed,15.71,2023-12-10,False,0.0,,,None,None
100821,08/12/2023,C0001,Accessories,Screen Protector,"6,18 EUR",1,Paid,6.18,2023-12-08,False,0.0,,,None,None
100268,2023-11-25,C0005,Electronics,TV Pro,1187.59,1,Pending,1187.59,2023-11-25,False,0.0,,,None,None
101148,27/11/2023,C0220,Accessories,Phone Case,"31,01 EUR",4,Paid,31.01,2023-11-27,False,0.0,,,None,None
100789,2023-12-07,C0030,Electronics,Laptop X,1363,1,Paid,1363.0,2023-12-07,False,0.0,,,None,None
100967,2023-12-11,C0002,Accessories,Screen Protector,"14,65 EUR",2,Pending,14.65,2023-12-11,False,0.0,,,None,None
100448,30/11/2023,C0001,Accessories,Screen Protector,13.04,2,Paid,13.04,2023-11-30,False,0.0,,,None,None
100041,2023-11-16,C0007,Accessories,Accessory Bundle,"96,52 EUR",1,Paid,96.52,2023-11-16,False,0.0,,,None,None
100533,2023-12-02,C0034,Accessories,Laptop Sleeve,"32,30 EUR",3,Paid,32.3,2023-12-02,False,0.0,,,None,None
100301,2023-11-26,C0046,Accessories,Charger,15.37,1,Paid,15.37,2023-11-26,True,0.0,,,None,None
100434,2023-11-29,C0005,Electronics,NoiseCancel Headphones,$344.00,1,Paid,344.0,2023-11-29,False,0.0,,,None,None
100802,2023-12-08,C0183,Smart Home,NordLock Pro,"200,86 EUR",1,Paid,200.86,2023-12-08,True,1.0,NordLock Pro battery drains fast,"<p>My NordLock Pro dies in 48 hours.
I tried new batteries and it still dies.
I can't rely on this.
Also: 2 days.

Sent from my iPhone</p><br><p>This is unacceptable.</p>

Order number: 100802",Battery Issue,Negative
101126,14/12/2023,C0001,Smart Home,NordLock Pro,"206,17 EUR",1,Paid,206.17,2023-12-14,False,0.0,,,None,None
100269,2023-11-25,C0070,Electronics,Laptop X,"1466,72 EUR",1,Pending,1466.72,2023-11-25,False,0.0,,,None,None
100619,04/12/2023,C0001,Electronics,TV Pro,1574.14,1,Paid,1574.14,2023-12-04,False,0.0,,,None,None
100633,2023-12-04,C0040,Accessories,USB-C Cable,13,3,Paid,13.0,2023-12-04,False,0.0,,,None,None
101029,2023-12-12,C0001,Accessories,Laptop Sleeve,"37,26 EUR",2,Paid,37.26,2023-12-12,False,0.0,,,None,None
101081,2023-12-13,C0004,Smart Home,NordPlug,$21.26,1,Paid,21.26,2023-12-13,False,0.0,,,None,None
100297,26/11/2023,C0015,Smart Home,NordLock Pro,248,1,Paid,248.0,2023-11-26,False,0.0,,,None,None
101155,08/12/2023,C0042,Electronics,Laptop X,1620.72,1,Paid,1620.72,2023-12-08,False,0.0,,,None,None
100703,06/12/2023,C0001,Smart Home,NordLock Pro,225.82,1,Paid,225.82,2023-12-06,False,0.0,,,None,None
100594,2023-12-03,C0147,Electronics,Tablet A,"724,89 EUR",1,Paid,724.89,2023-12-03,False,1.0,App cannot connect to WiFi,"<p>The app will not connect to WiFi.
I tried reinstalling the app but it fails.
Please advise.

—
Regards,
A very unhappy customer</p>

My order #100594.",Connectivity,Negative
100971,2023-12-11,C0002,Electronics,TV Pro,1667.73,1,Paid,1667.73,2023-12-11,False,0.0,,,None,None
100299,2023-11-26,C0018,Electronics,NoiseCancel Headphones,281.50,1,Paid,281.5,2023-11-26,False,0.0,,,None,None
101095,2023-12-14,C0002,Smart Home,NordLock Pro,"238,51 EUR",1,Paid,238.51,2023-12-14,False,0.0,,,None,None
100905,2023-12-10,C0311,Electronics,TV Pro,1080,1,Paid,1080.0,2023-12-10,False,0.0,,,None,None
100208,23/11/2023,C0002,Accessories,USB-C Cable,$11.04,1,Paid,11.04,2023-11-23,False,0.0,,,None,None
100704,06/12/2023,C0010,Smart Home,NordLock Pro,241,1,Paid,241.0,2023-12-06,False,0.0,,,None,None
100896,2023-12-10,C0001,Accessories,USB-C Cable,"18,60 EUR",1,Paid,18.6,2023-12-10,False,0.0,,,None,None
101132,2023-12-14,C0001,Electronics,Tablet A,$589.01,1,Paid,589.01,2023-12-14,False,0.0,,,None,None
100144,2023-11-21,C0001,Accessories,Laptop Sleeve,31.36,3,Paid,31.36,2023-11-21,False,0.0,,,None,None
100251,24/11/2023,C0001,Accessories,Charger,41.99,3,Paid,41.99,2023-11-24,False,0.0,,,None,None
100514,01/12/2023,C0095,Electronics,Laptop X,1623,1,Paid,1623.0,2023-12-01,False,0.0,,,None,None
100978,2023-12-11,C0003,Electronics,NoiseCancel Headphones,279.88,1,Paid,279.88,2023-12-11,False,0.0,,,None,None
100824,2023-12-08,C0007,Electronics,Tablet A,524.82,1,Paid,524.82,2023-12-08,False,0.0,,,None,None
101082,2023-12-13,C0014,Smart Home,NordLock Pro,"231,99 EUR",1,Paid,231.99,2023-12-13,False,0.0,,,None,None
100717,2023-12-06,C0001,Accessories,Phone Case,"39,48 EUR",1,Paid,39.48,2023-12-06,False,0.0,,,None,None
100732,2023-12-06,C0001,Electronics,TV Pro,$1144.44,1,Paid,1144.44,2023-12-06,False,0.0,,,None,None
100164,2023-11-22,C0015,Electronics,Smartphone Z,"845,23 EUR",1,Paid,845.23,2023-11-22,False,0.0,,,None,None
100501,2023-12-01,C0002,Electronics,NoiseCancel Headphones,$255.15,1,Paid,255.15,2023-12-01,False,0.0,,,None,None
100264,2023-11-25,C0316,Smart Home,NordLock Pro,"208,11 EUR",1,Paid,208.11,2023-11-25,False,0.0,,,None,None
100082,2023-11-18,C0001,Electronics,Laptop X,1457.02,2,Paid,1457.02,2023-11-18,False,0.0,,,None,None
101142,2023-11-17,C0061,Electronics,TV Pro,1046.02,1,Paid,1046.02,2023-11-17,False,0.0,,,None,None
100768,2023-12-07,C0001,Accessories,Accessory Bundle,"55,24 EUR",1,Paid,55.24,2023-12-07,False,0.0,,,None,None
100325,2023-11-27,C0125,Smart Home,NordLock Pro,220.55,1,Paid,220.55,2023-11-27,False,1.0,Where is my order?,"My delivery is late.<br>Tracking shows pending.<br>This is taking too long.<br><br><p>Thanks</p><p>Customer</p>

My order #100325.",Delivery,Neutral
100473,2023-11-30,C0004,Electronics,NoiseCancel Headphones,"316,19 EUR",1,Paid,316.19,2023-11-30,False,0.0,,,None,None
100564,2023-12-03,C0001,Smart Home,NordLock Pro,223.08,1,Paid,223.08,2023-12-03,False,0.0,,,None,None
100145,21/11/2023,C0170,Accessories,Charger,30.35,2,Paid,30.35,2023-11-21,False,0.0,,,None,None
100663,2023-12-05,C0066,Smart Home,NordLock Pro,200.01,1,Paid,200.01,2023-12-05,True,3.0,NordLock Pro won't unlock | Can't connect the app | Battery problem with my lock,"<p>I am locked out — the lock will not unlock.
The app shows offline.
This is urgent.

<p>Thanks</p><p>Customer</p></p><br><p>ASAP</p>

My order #100663. | <p>The app cannot connect to WiFi.
I tried pairing again but it fails.
It worked once and then stopped.

—
Regards,
A very unhappy customer</p><br><p>This is unacceptable.</p>

My order #100663. | My NordLock Pro dies in a day.
I changed batteries and it still drains quickly.
This is unacceptable.

<p>Thanks</p><p>Customer</p>

My order #100663.",Battery Issue,Negative
100814,08/12/2023,C0001,Smart Home,NordLock Pro,"181,89 EUR",1,Paid,181.89,2023-12-08,False,0.0,,,None,None
100275,2023-11-25,C0004,Accessories,Phone Case,"19,93 EUR",2,Paid,19.93,2023-11-25,False,0.0,,,None,None
100972,11/12/2023,C0005,Smart Home,NordLock Pro,216.12,2,Pending,216.12,2023-12-11,False,0.0,,,None,None
100673,2023-12-05,C0016,Electronics,Tablet A,507.23,1,Paid,507.23,2023-12-05,False,0.0,,,None,None
100793,07/12/2023,C0083,Accessories,USB-C Cable,19.69,2,Paid,19.69,2023-12-07,False,0.0,,,None,None
100752,2023-12-07,C0271,Smart Home,NordLock Pro,212.22,2,Paid,212.22,2023-12-07,False,2.0,App cannot connect to WiFi | Can't connect the app,"<p>The app cannot connect to the lock.
I tried resetting but it fails.
It worked once and then stopped.

Sent from my iPhone</p>

Order number: 100752 | <p>The app will not connect to the lock.
I tried reinstalling the app but it fails.
Please advise.

—
Regards,
A very unhappy customer</p><br><p>ASAP</p>

My order #100752.",Connectivity,Negative
100730,2023-12-06,C0115,Accessories,Wireless Mouse,58.87,1,Paid,58.87,2023-12-06,False,1.0,Battery dies in 2 days,"My NordLock Pro dies in a day.
I tried new batteries and it still dies.
I can't rely on this.

Sent from my Android device

My order #100730.",Battery Issue,Neutral
100609,2023-12-04,C0004,Smart Home,NordCam Mini,62,1,Paid,62.0,2023-12-04,False,0.0,,,None,None
100825,08/12/2023,C0021,Electronics,Tablet A,652.84,1,Paid,652.84,2023-12-08,False,0.0,,,None,None
100088,2023-11-18,C0027,Accessories,Charger,"20,20 EUR",1,Paid,20.2,2023-11-18,False,0.0,,,None,None
100945,2023-12-11,C0012,Electronics,Tablet A,"736,42 EUR",2,Paid,736.42,2023-12-11,False,0.0,,,None,None
100853,09/12/2023,C0042,Electronics,Smartphone Z,1004,1,Paid,1004.0,2023-12-09,False,0.0,,,None,None
100307,2023-11-26,C0003,Electronics,Smartphone Z,912.54,1,Paid,912.54,2023-11-26,False,0.0,,,None,None
100552,2023-12-02,C0145,Electronics,TV Pro,1419,1,Paid,1419.0,2023-12-02,False,0.0,,,None,None
100188,2023-11-22,C0001,Electronics,Smartphone Z,"851,41 EUR",1,Paid,851.41,2023-11-22,False,0.0,,,None,None
100892,2023-12-10,C0009,Accessories,Wireless Mouse,25.68,1,Paid,25.68,2023-12-10,False,0.0,,,None,None
100288,2023-11-25,C0003,Accessories,Charger,$29.37,1,Paid,29.37,2023-11-25,False,0.0,,,None,None
100871,2023-12-09,C0075,Smart Home,NordLock Pro,185.47,1,Paid,185.47,2023-12-09,False,2.0,Battery dies in 2 days | NordLock Pro pairing issue,"My NordLock Pro dies in 2 days.
I tried new batteries and it still drains quickly.
Please help ASAP.

Sent from my Android device

Ref: TX-100871 | The app will not connect to WiFi.
I tried pairing again but it fails.
Is there a fix?

<p>Thanks</p><p>Customer</p>

My order #100871.",Battery Issue,Negative
100668,2023-12-05,C0030,Electronics,Laptop X,$1686.77,1,Paid,1686.77,2023-12-05,False,0.0,,,None,None
101001,12/12/2023,C0004,Smart Home,NordLock Pro,$186.38,1,Pending,186.38,2023-12-12,False,0.0,,,None,None
101061,2023-12-13,C0001,Accessories,Screen Protector,8.08,2,Paid,8.08,2023-12-13,False,0.0,,,None,None
100756,2023-12-07,C0001,Accessories,Charger,43.27,1,Paid,43.27,2023-12-07,False,0.0,,,None,None
100372,2023-11-28,C0005,Accessories,Accessory Bundle,$36.70,2,Paid,36.7,2023-11-28,False,0.0,,,None,None
100050,2023-11-17,C0003,Electronics,Tablet A,336.05,2,Paid,336.05,2023-11-17,False,0.0,,,None,None
100454,2023-11-30,C0006,Electronics,Smartphone Z,$1061.74,1,Paid,1061.74,2023-11-30,False,0.0,,,None,None
100549,02/12/2023,C0001,Smart Home,NordLock Pro,190.10,1,Paid,190.1,2023-12-02,False,0.0,,,None,None
100248,2023-11-24,C0001,Accessories,Wireless Mouse,26.62,1,Paid,26.62,2023-11-24,False,0.0,,,None,None
101195,2023-11-23,C0002,Electronics,Laptop X,1577,1,Paid,1577.0,2023-11-23,False,0.0,,,None,None
100398,2023-11-29,C0019,Smart Home,NordLock Pro,201.64,1,Paid,201.64,2023-11-29,False,0.0,,,None,None
100865,2023-12-09,C0055,Electronics,Tablet A,"772,98 EUR",1,Paid,772.98,2023-12-09,False,1.0,App cannot connect to WiFi,"<p>The app will not connect to the lock.
I tried resetting but it fails.
Is there a fix?

Sent from my Android device</p>

Order number: 100865",Connectivity,Neutral
100601,2023-12-04,C0001,Accessories,Wireless Mouse,32,1,Pending,32.0,2023-12-04,False,0.0,,,None,None
100662,2023-12-05,C0004,Smart Home,NordLock Pro,"238,67 EUR",1,Paid,238.67,2023-12-05,False,0.0,,,None,None
100833,2023-12-08,C0027,Electronics,NoiseCancel Headphones,"248,37 EUR",1,Paid,248.37,2023-12-08,False,0.0,,,None,None
101124,14/12/2023,C0197,Accessories,Screen Protector,"12,14 EUR",1,Paid,12.14,2023-12-14,False,0.0,,,None,None
100838,2023-12-08,C0003,Smart Home,NordLock Pro,$188.83,1,Paid,188.83,2023-12-08,True,1.0,Not working as expected,"The product is broken.<br>This should not happen.<br>What are my options?<br><br><br><br>--<br>NordTech Customer

Order number: 100838",Connectivity,Neutral
100034,16/11/2023,C0001,Accessories,Accessory Bundle,$34.22,2,Paid,34.22,2023-11-16,False,0.0,,,None,None
100089,2023-11-18,C0002,Accessories,Screen Protector,12.91,1,Paid,12.91,2023-11-18,False,0.0,,,None,None
100357,2023-11-28,C0208,Electronics,Smartphone Z,1034.43,1,Paid,1034.43,2023-11-28,False,1.0,Not working as expected,"The product is broken.<br>Poor quality.<br>I want a replacement.<br><br><br><br>--<br>NordTech Customer

My order #100357.",Defect / Refund,Neutral
100567,2023-12-03,C0001,Electronics,Tablet A,631.82,1,Paid,631.82,2023-12-03,False,0.0,,,None,None
